feature_idx,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
1733,0.5,3,3.5065026973078674e-08,cell_type,categorical
1734,1.0,2,3.0568944251218255e-08,cell_type,categorical
1735,1.0,1,0.047571252519274645,Oxidative_Phosphorylation,continuous
1736,1.0,1,1.355511106349314e-08,cell_type,categorical
1737,1.0,2,0.004154776877160433,cell_type,categorical
1738,1.0,2,2.4596421935615755e-09,cell_type,categorical
1739,0.16666666666666666,7,0.0007282823032036506,Apoptosis,continuous
1740,1.0,1,2.827165662739563e-08,cell_type,categorical
1741,0.5,3,2.124526082548406e-10,cell_type,categorical
1742,1.0,2,1.0288353154453716e-05,pct_ribo,continuous
1743,1.0,2,0.00015394943238415817,cell_type,categorical
1744,0.5,3,3.645683291020461e-12,pct_ribo,continuous
1745,0.25,6,1.2266462964390448e-10,cell_type,categorical
1746,1.0,2,1.9669844944272567e-07,cell_type,categorical
1747,1.0,2,8.75612906562801e-05,cell_type,categorical
1748,0.5,3,7.716805860965955e-08,cell_type,categorical
1749,1.0,2,4.472030137006131e-08,cell_type,categorical
1750,0.14285714285714285,8,6.571546877722016e-07,Oxidative_Phosphorylation,continuous
1751,1.0,1,0.00590852452641127,cell_type,categorical
1752,0.5,4,8.812171449754903e-08,Inflammation_Response,continuous
1753,0.14285714285714285,8,1.01206066533185e-05,cell_type,categorical
1754,0.5,3,1.277431938869479e-09,cell_type,categorical
1755,0.25,5,2.851692236367912e-07,cell_type,categorical
1756,1.0,1,0.01098562808559455,cell_type,categorical
1758,1.0,2,0.000183711699678094,cell_type,categorical
1759,0.1111111111111111,10,1.743303722089889e-11,n_genes,continuous
1760,0.3333333333333333,3,0.0029258005693434696,Hypoxia,continuous
1761,0.5,3,1.9034273426193865e-05,cell_type,categorical
1762,0.5,2,0.01351354853154168,Hypoxia,continuous
1763,1.0,2,8.052048546184919e-11,cell_type,categorical
1764,1.0,1,2.988535910693677e-09,cell_type,categorical
1766,1.0,1,3.3031183981220932e-06,cell_type,categorical
1767,1.0,1,3.2669675537879504e-06,cell_type,categorical
1769,0.25,5,1.3307959920940053e-05,Inflammation_Response,continuous
1770,1.0,1,7.23652078952779e-08,cell_type,categorical
1771,0.125,9,4.816105109002558e-16,n_genes,continuous
1772,0.3333333333333333,4,0.0008421160534238742,cell_type,categorical
1773,1.0,2,2.243367908732374e-10,cell_type,categorical
1774,1.0,1,0.00012413222170442185,cell_type,categorical
1775,1.0,1,2.2206043353469744e-07,cell_type,categorical
1776,0.5,3,2.3735656454018915e-09,cell_type,categorical
1777,0.3333333333333333,4,3.704336211314866e-05,pct_ribo,continuous
1778,1.0,1,4.890661219885194e-06,cell_type,categorical
1779,1.0,1,0.0001314699101290043,cell_type,categorical
1780,1.0,1,9.445463840063775e-08,cell_type,categorical
1781,1.0,2,3.874854704739596e-06,cell_type,categorical
1782,0.5,3,2.954895268839452e-07,cell_type,categorical
1783,1.0,2,0.00021500181598672134,cell_type,categorical
1784,0.25,5,4.807732066549333e-08,cell_type,categorical
1785,0.3333333333333333,5,3.8909078991320946e-08,cell_type,categorical
1786,0.125,9,2.066988988213792e-14,n_genes,continuous
1787,0.1111111111111111,10,1.6082430178242875e-19,Oxidative_Phosphorylation,continuous
1788,0.5,3,1.0693444612024932e-07,cell_type,categorical
1789,1.0,2,0.0001916547081005659,Inflammation_Response,continuous
1790,0.16666666666666666,6,0.0002770059246936675,n_counts,continuous
1791,1.0,1,0.01763355880699463,cell_type,categorical
1792,0.5,3,1.691813992936745e-08,cell_type,categorical
1793,1.0,2,7.154659794719169e-06,cell_type,categorical
1794,1.0,1,0.03474632405438208,Inflammation_Response,continuous
1795,1.0,1,0.010275213888705864,cell_type,categorical
1796,1.0,2,0.007340525426381398,cell_type,categorical
1797,0.25,5,1.2524568647553505e-07,cell_type,categorical
1798,0.14285714285714285,8,1.3347359754156562e-05,cell_type,categorical
1799,0.25,5,2.1031462880276697e-08,Inflammation_Response,continuous
1800,0.25,5,2.8366652076191453e-09,cell_type,categorical
1802,1.0,1,3.195671503203514e-08,cell_type,categorical
1803,0.25,5,4.732455487786681e-11,cell_type,categorical
1805,0.5,3,5.890818808424962e-08,cell_type,categorical
1806,1.0,1,9.618691234319272e-10,cell_type,categorical
1807,0.16666666666666666,7,3.0395698198294437e-05,Inflammation_Response,continuous
1808,0.5,3,1.34737816367627e-09,cell_type,categorical
1809,0.5,3,1.5150683537983152e-06,cell_type,categorical
1810,1.0,1,0.014189833619282,cell_type,categorical
1811,0.5,3,4.5118762116946245e-07,cell_type,categorical
1812,1.0,2,0.005932760914328924,Inflammation_Response,continuous
1813,0.5,3,1.7137285379014458e-09,cell_type,categorical
1814,0.16666666666666666,7,0.001839663675176828,pct_ribo,continuous
1815,0.14285714285714285,7,2.1686862263031675e-05,S_score,continuous
1816,1.0,2,1.1865587016508313e-06,cell_type,categorical
1817,1.0,1,0.01697790740952699,G2M_score,continuous
1818,0.25,5,1.025323943516452e-07,cell_type,categorical
1819,0.14285714285714285,8,2.8959733699700703e-09,G2M_score,continuous
1820,1.0,1,6.727962305492275e-07,cell_type,categorical
1821,1.0,2,3.779668154569729e-10,cell_type,categorical
1823,1.0,1,0.000303983943945499,cell_type,categorical
1824,0.2,6,5.591697057375044e-05,Oxidative_Phosphorylation,continuous
1825,1.0,2,0.0003851588065299754,cell_type,categorical
1826,1.0,1,0.030280282408812604,G2M_score,continuous
1827,1.0,1,1.244186560588526e-05,cell_type,categorical
1829,1.0,2,0.003712821620596676,cell_type,categorical
1830,1.0,2,0.024396489856141745,cell_type,categorical
1831,0.125,9,8.78160341456905e-14,n_genes,continuous
1832,1.0,2,3.657148133779433e-10,pct_ribo,continuous
1833,0.14285714285714285,8,1.2571274659648942e-08,n_genes,continuous
1834,1.0,2,6.575004159219425e-05,cell_type,categorical
1835,1.0,2,8.118948906303882e-06,cell_type,categorical
1836,1.0,2,2.6803258362767318e-05,cell_type,categorical
1837,1.0,2,2.154554910946386e-06,cell_type,categorical
1838,1.0,2,8.6001290880509e-12,cell_type,categorical
1840,1.0,2,0.029981192780439807,cell_type,categorical
1841,1.0,1,0.0033701143981648045,cell_type,categorical
1842,1.0,1,1.5244134732223573e-07,cell_type,categorical
1843,0.5,3,2.1450795762340776e-06,cell_type,categorical
1844,1.0,1,6.591548846772219e-07,cell_type,categorical
1845,1.0,1,1.5150683537983152e-06,cell_type,categorical
1846,1.0,1,8.929705069217228e-05,cell_type,categorical
1848,0.125,9,0.0006605887272522167,Inflammation_Response,continuous
1849,1.0,2,7.102951391065482e-05,pct_ribo,continuous
1850,1.0,1,5.820953777153931e-05,cell_type,categorical
1851,1.0,1,0.04314096181568723,DNA_Repair,continuous
1852,1.0,1,4.712376080469443e-05,cell_type,categorical
1853,1.0,2,0.0006605887272522167,cell_type,categorical
1854,1.0,2,3.2222731572295457e-05,cell_type,categorical
1855,0.5,3,1.1526169208681943e-06,cell_type,categorical
1856,0.14285714285714285,7,0.001505593654394617,n_counts,continuous
1857,1.0,1,0.005751111535870023,cell_type,categorical
1858,1.0,2,0.005651081836398335,cell_type,categorical
1859,1.0,2,1.6616152281676836e-06,cell_type,categorical
1860,0.2,6,0.0001048959356012354,cell_type,categorical
1861,1.0,2,1.8032962284716132e-06,cell_type,categorical
1862,0.1111111111111111,9,6.402604214297787e-07,S_score,continuous
1863,0.14285714285714285,8,1.107267805782692e-07,Apoptosis,continuous
1864,1.0,1,0.0017925189652058878,cell_type,categorical
1865,0.09090909090909091,12,6.196948186451876e-20,n_genes,continuous
1867,1.0,2,2.0137809009376403e-06,cell_type,categorical
1868,0.5,3,0.014091233987632668,cell_type,categorical
1869,1.0,1,4.312052351273429e-05,cell_type,categorical
1870,1.0,2,6.549742762159918e-07,cell_type,categorical
1871,0.14285714285714285,8,2.1667603632436563e-06,n_genes,continuous
1872,1.0,1,0.035808196545386986,cell_type,categorical
1873,0.25,5,3.6085976181497547e-06,cell_type,categorical
1874,1.0,2,0.011899750805692002,cell_type,categorical
1875,0.2,5,0.009903870602158733,Hypoxia,continuous
1876,0.125,9,3.2641510076878113e-10,n_counts,continuous
1877,1.0,2,8.692139340885019e-10,cell_type,categorical
1878,0.2,6,0.00011664075418246673,cell_type,categorical
1879,0.125,9,8.803488284283071e-08,cell_type,categorical
1880,1.0,2,2.767262327488975e-06,cell_type,categorical
1881,0.3333333333333333,4,3.3147331749001076e-09,cell_type,categorical
1882,1.0,2,1.0156204905786942e-06,cell_type,categorical
1883,1.0,1,9.391981402260405e-05,cell_type,categorical
1884,1.0,2,7.706210598549903e-08,cell_type,categorical
1886,1.0,2,2.0102863325985844e-10,cell_type,categorical
1887,1.0,2,0.0015788278025425126,cell_type,categorical
1888,0.25,5,8.335047234911409e-06,cell_type,categorical
1889,1.0,2,2.8559137852445824e-08,cell_type,categorical
1890,1.0,2,1.1444018999194295e-06,Inflammation_Response,continuous
1891,1.0,2,4.869884046930813e-06,cell_type,categorical
1893,1.0,1,0.0002916931074524805,cell_type,categorical
1894,0.16666666666666666,7,3.428164103124827e-05,cell_type,categorical
1895,1.0,2,3.853356474582929e-07,cell_type,categorical
1896,0.16666666666666666,7,7.30848902320079e-08,Oxidative_Phosphorylation,continuous
1897,1.0,1,1.3389646348174178e-06,cell_type,categorical
1898,1.0,2,1.7643080612297956e-09,cell_type,categorical
1899,1.0,2,0.0007886435119549071,cell_type,categorical
1900,0.5,3,2.911756515587604e-07,cell_type,categorical
1901,1.0,2,6.428793490368864e-11,cell_type,categorical
1902,1.0,2,2.4053044435691276e-08,cell_type,categorical
1903,1.0,1,2.7992018236845787e-08,cell_type,categorical
1904,0.16666666666666666,7,2.817463034341788e-06,Oxidative_Phosphorylation,continuous
1905,0.16666666666666666,8,2.302479736438749e-06,Inflammation_Response,continuous
1906,1.0,2,1.6362477209021977e-08,cell_type,categorical
1907,0.3333333333333333,4,1.3655300708366192e-10,cell_type,categorical
1910,1.0,1,1.0712694927702067e-07,cell_type,categorical
1911,0.5,3,8.343974755289867e-06,cell_type,categorical
1912,1.0,1,1.6997355344870036e-13,cell_type,categorical
1915,0.5,3,2.849885564323982e-05,Inflammation_Response,continuous
1916,0.5,3,7.732310207149047e-12,cell_type,categorical
1918,0.2,6,1.9207199408726925e-06,cell_type,categorical
1919,0.25,5,1.6799711182078417e-05,Inflammation_Response,continuous
1920,1.0,1,5.561943493219471e-07,cell_type,categorical
1921,0.5,3,4.633511976343024e-05,cell_type,categorical
1922,0.5,3,3.572878003747347e-08,cell_type,categorical
1923,0.1111111111111111,9,7.160370811970323e-05,n_genes,continuous
1924,1.0,1,0.0001516215612128933,cell_type,categorical
1926,0.5,3,0.0007533254957705389,cell_type,categorical
1927,0.14285714285714285,8,1.1733734779154297e-07,cell_type,categorical
1928,1.0,1,3.786830684728312e-07,cell_type,categorical
1930,1.0,2,1.4058214287081736e-05,cell_type,categorical
1932,1.0,1,0.0002169572420018943,cell_type,categorical
1933,1.0,1,0.002024023584836814,cell_type,categorical
1934,0.14285714285714285,8,6.345581448324674e-05,Oxidative_Phosphorylation,continuous
1935,1.0,2,8.594295855963762e-06,cell_type,categorical
1936,1.0,1,0.0006844110586559564,cell_type,categorical
1937,0.1,11,3.754016700597113e-10,Apoptosis,continuous
1938,1.0,2,0.0005917977532998055,cell_type,categorical
1939,1.0,2,8.20446446070567e-08,cell_type,categorical
1940,1.0,1,7.0408414179594e-08,cell_type,categorical
1941,1.0,1,0.016906721341139675,cell_type,categorical
1942,0.2,6,1.3327529625092662e-08,cell_type,categorical
1943,1.0,2,1.0068228038498871e-10,cell_type,categorical
1944,0.125,8,5.994261491514657e-06,n_genes,continuous
1945,1.0,2,0.0003831663299585743,cell_type,categorical
1946,0.25,5,2.3183570127745206e-07,pct_mito,continuous
1947,0.125,9,9.650521883035952e-10,Oxidative_Phosphorylation,continuous
1948,0.3333333333333333,4,6.310942105860706e-06,cell_type,categorical
1949,0.5,3,5.797309676568076e-06,cell_type,categorical
1950,1.0,1,0.009595170715211777,cell_type,categorical
1951,1.0,2,2.3596188233239736e-07,pct_ribo,continuous
1952,0.2,6,1.3184480198553211e-09,cell_type,categorical
1953,0.16666666666666666,7,9.401246479390378e-06,cell_type,categorical
1954,0.125,9,1.918624249630001e-05,cell_type,categorical
1955,1.0,2,1.2837646793910128e-07,cell_type,categorical
1956,1.0,2,2.0667800354454187e-05,cell_type,categorical
1957,1.0,2,5.886732074437084e-10,Inflammation_Response,continuous
1958,1.0,2,3.4467996416928457e-11,Inflammation_Response,continuous
1959,0.5,3,2.5428608511144574e-09,cell_type,categorical
1960,0.3333333333333333,4,1.4131681463664526e-05,cell_type,categorical
1962,1.0,1,0.0010854006380029788,cell_type,categorical
1964,1.0,2,0.0059149059024835296,cell_type,categorical
1965,1.0,2,2.672967974478545e-06,cell_type,categorical
1966,1.0,1,0.04391878192952001,S_score,continuous
1967,1.0,2,1.3227231068389212e-10,Inflammation_Response,continuous
1968,0.125,9,2.9181998653605226e-11,n_counts,continuous
1969,1.0,1,0.03491563470222433,cell_type,categorical
1970,0.5,3,6.11659647968649e-07,cell_type,categorical
1971,1.0,2,1.8991700938243463e-07,cell_type,categorical
1973,0.1,11,1.0585656366745863e-12,n_genes,continuous
1974,1.0,2,0.00012469559324102336,cell_type,categorical
1975,1.0,1,0.005139228000590829,pct_ribo,continuous
1976,1.0,2,5.744909361889951e-08,cell_type,categorical
1977,1.0,1,0.00010203163463511944,cell_type,categorical
1978,1.0,1,1.0144746019533416e-08,cell_type,categorical
1979,1.0,1,0.0002658663919438226,cell_type,categorical
1980,1.0,1,0.015278696818156173,cell_type,categorical
1981,1.0,2,0.0002819294750157168,cell_type,categorical
1982,0.5,3,1.8131280256621016e-07,cell_type,categorical
1983,1.0,2,8.364119489957233e-05,pct_ribo,continuous
1984,0.25,5,1.8001732942771365e-05,cell_type,categorical
1985,0.3333333333333333,4,4.2435388277199254e-05,cell_type,categorical
1986,0.1,10,4.678915542746417e-10,n_counts,continuous
1987,1.0,1,0.007830785882494022,cell_type,categorical
1988,1.0,2,1.5266832699786043e-05,pct_ribo,continuous
1989,1.0,1,1.0963575394458172e-06,cell_type,categorical
1990,0.3333333333333333,4,9.803313553421369e-06,cell_type,categorical
1991,1.0,1,0.001896608294217575,cell_type,categorical
1992,0.25,4,0.0003510296673410336,Apoptosis,continuous
1993,1.0,2,5.4079889593845055e-05,cell_type,categorical
1994,1.0,2,1.0078837495018022e-11,cell_type,categorical
1995,0.5,3,2.9681171114116704e-08,cell_type,categorical
1997,0.14285714285714285,7,0.0002645319568961495,n_genes,continuous
1998,1.0,1,7.118760053223359e-09,cell_type,categorical
1999,1.0,2,7.81760246314479e-11,cell_type,categorical
2000,1.0,2,4.1546671991881054e-11,cell_type,categorical
2001,0.1111111111111111,10,7.047880210181976e-12,Apoptosis,continuous
2002,0.3333333333333333,4,8.331241112166337e-07,cell_type,categorical
2003,0.3333333333333333,4,0.00019175075386725071,cell_type,categorical
2004,0.25,5,4.781733643692683e-06,cell_type,categorical
2005,1.0,2,1.1878325702372519e-06,cell_type,categorical
2006,0.5,3,9.106563164557469e-07,cell_type,categorical
2007,0.1111111111111111,10,7.952424899516069e-05,Hypoxia,continuous
2008,1.0,2,5.3595152391777465e-05,cell_type,categorical
2009,1.0,2,2.8503687557552253e-09,Inflammation_Response,continuous
2010,0.5,3,2.024751829022703e-06,pct_ribo,continuous
2011,1.0,2,2.3858592546829258e-08,cell_type,categorical
2012,1.0,1,9.569467108373167e-05,cell_type,categorical
2013,0.2,6,9.644874229261813e-07,cell_type,categorical
2014,0.2,6,0.00045874092635264543,pct_ribo,continuous
2016,1.0,1,0.013967802303507179,cell_type,categorical
2017,1.0,2,8.929705069217228e-05,cell_type,categorical
2018,1.0,1,0.0014796339544499613,cell_type,categorical
2019,0.16666666666666666,7,4.385645999006572e-05,pct_ribo,continuous
2020,0.5,3,1.3461033066454523e-05,cell_type,categorical
2021,0.5,3,2.325943826809717e-09,Inflammation_Response,continuous
2022,1.0,2,2.2256620659873367e-07,cell_type,categorical
2023,0.25,4,0.0021695255909509213,pct_mito,continuous
2025,1.0,2,0.001354347945198185,cell_type,categorical
2026,0.5,3,1.4815463654364616e-13,cell_type,categorical
2027,1.0,2,1.6463074206453326e-06,cell_type,categorical
2028,1.0,2,9.469046211434674e-12,cell_type,categorical
2029,1.0,2,1.1808948020586494e-08,cell_type,categorical
2030,1.0,2,2.3599611630849833e-09,pct_ribo,continuous
2031,1.0,2,0.007774997883219317,pct_ribo,continuous
2032,1.0,2,0.0004353548735707231,cell_type,categorical
2033,0.5,3,0.0007349324368069564,cell_type,categorical
2034,0.5,3,0.00013540664127956647,cell_type,categorical
2035,1.0,2,1.0606083242549965e-08,cell_type,categorical
2036,1.0,2,2.0176440468340686e-05,cell_type,categorical
2038,1.0,2,0.001117955300037949,cell_type,categorical
2039,1.0,1,0.0006299332364810546,cell_type,categorical
2040,1.0,2,7.843630367323503e-10,cell_type,categorical
2042,1.0,2,6.503498714149316e-06,Inflammation_Response,continuous
2043,1.0,2,5.262157131262361e-08,cell_type,categorical
2044,1.0,2,4.54984546200852e-08,cell_type,categorical
2045,1.0,2,2.9026529528306e-06,cell_type,categorical
2046,1.0,2,2.5720405795344807e-05,pct_ribo,continuous
2047,1.0,1,1.1885066270908116e-06,cell_type,categorical
2048,0.5,3,9.05205047058522e-07,cell_type,categorical
2049,1.0,2,3.298474170676804e-10,cell_type,categorical
2050,0.1111111111111111,10,4.4332082077945466e-27,n_genes,continuous
2051,0.125,9,6.56651025316182e-05,pct_ribo,continuous
2052,0.1111111111111111,10,4.816105109002558e-16,n_counts,continuous
2053,0.14285714285714285,8,2.691794427686032e-09,cell_type,categorical
2054,0.3333333333333333,4,6.840508967886531e-09,cell_type,categorical
2055,1.0,2,2.320441212986543e-06,cell_type,categorical
2056,1.0,1,0.0131523660492441,cell_type,categorical
2058,1.0,2,1.99710351123644e-08,cell_type,categorical
2061,0.125,9,1.4505666122045442e-09,pct_mito,continuous
2062,1.0,1,0.0012775452509297136,cell_type,categorical
2063,1.0,1,1.6813058156513175e-07,cell_type,categorical
2064,1.0,1,5.176238312834538e-05,cell_type,categorical
2065,0.3333333333333333,4,3.307909367603045e-09,cell_type,categorical
2066,1.0,2,1.0628912168407659e-07,cell_type,categorical
2067,0.3333333333333333,4,2.3707285317547507e-06,cell_type,categorical
2068,0.5,3,1.2108913669162252e-11,Inflammation_Response,continuous
2069,1.0,2,0.0027422766766992544,cell_type,categorical
2070,0.5,3,9.171947928916679e-06,cell_type,categorical
2071,1.0,2,1.430342637924196e-07,cell_type,categorical
2072,1.0,2,3.5673429665511795e-07,cell_type,categorical
2075,1.0,2,1.7494146323008348e-06,cell_type,categorical
2076,1.0,2,8.870525275906187e-09,cell_type,categorical
2077,0.2,6,0.00011083947459237607,cell_type,categorical
