feature_idx,pca_x,pca_y,sparsity,activation_mean,activation_std,specificity_score,n_associations,strongest_qvalue,strongest_association,attr_type
1355,0.5805992,4.6231956,0.31,0.14106372,0.14043196,1.0,1.0,1.5419932462136973e-05,cell_type,categorical
1356,-2.787032,1.2999876,0.77,0.102154166,0.2609668,0.14285714285714285,8.0,3.6917700716396923e-16,Oxidative_Phosphorylation,continuous
1357,-3.6313639,-0.58997786,0.43,0.07035689,0.09148202,0.5,3.0,4.49768081779279e-05,cell_type,categorical
1358,-1.3615558,-4.168553,0.45,0.092835575,0.13724907,1.0,2.0,1.1247302812885918e-06,cell_type,categorical
1359,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1360,4.4866314,-4.476151,0.17,0.20278667,0.15985948,1.0,2.0,2.6002613705781273e-06,cell_type,categorical
1361,7.2438555,6.2548723,0.28,0.24698454,0.22138432,1.0,2.0,4.80718431108561e-06,pct_ribo,continuous
1362,16.96534,6.458793,0.04,0.4156513,0.21596198,1.0,2.0,2.457559576250922e-05,cell_type,categorical
1363,2.7718794,-0.46743232,0.16,0.17324968,0.14441709,1.0,2.0,0.00029205535720548605,Inflammation_Response,continuous
1364,-7.2651577,-0.38790804,0.99,0.00010022156,0.0009971919,0.14285714285714285,8.0,9.264759270013872e-09,pct_mito,continuous
1365,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1366,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1367,2.6453347,3.494872,0.17,0.16413839,0.12351608,1.0,2.0,3.7947112335682514e-06,cell_type,categorical
1368,0.5390584,2.4513144,0.13,0.13464132,0.096764475,1.0,2.0,0.0003909589772940206,pct_ribo,continuous
1369,-5.0366836,-0.6195603,0.65,0.040139828,0.07206466,0.25,5.0,1.0152332000447157e-06,cell_type,categorical
1370,6.8684926,-6.540874,0.32,0.2314295,0.24560103,0.5,3.0,9.36668083999311e-08,cell_type,categorical
1371,2.3703291,3.8477848,0.36,0.16234802,0.17846137,0.5,3.0,5.852957612182626e-07,cell_type,categorical
1372,-4.1694446,1.0183498,0.66,0.06941761,0.12726645,0.2,6.0,6.591548846772219e-07,cell_type,categorical
1373,-1.6285099,-2.1137207,0.53,0.09471486,0.13880552,1.0,2.0,0.00020210808532417174,cell_type,categorical
1374,2.7735362,-0.19351687,0.04,0.16798088,0.10464774,1.0,2.0,0.004891028145536026,cell_type,categorical
1375,-1.8783861,-1.6758609,0.44,0.08644751,0.10962605,0.5,3.0,1.5141658868954318e-09,cell_type,categorical
1376,3.7850027,10.07991,0.31,0.2064048,0.22022152,1.0,2.0,6.889157206810582e-10,cell_type,categorical
1377,-3.1982439,-0.9371672,0.39,0.077206396,0.10125537,1.0,2.0,7.381675797369046e-06,cell_type,categorical
1378,-0.10148309,-0.0636385,0.45,0.12814899,0.15885477,1.0,1.0,1.4358588653533437e-06,cell_type,categorical
1379,-5.3030257,-0.1426299,0.62,0.03956425,0.07490988,0.5,3.0,4.932965444971056e-05,cell_type,categorical
1380,11.339807,-2.1873147,0.02,0.30732912,0.16514975,1.0,2.0,3.18004353778405e-08,cell_type,categorical
1381,-2.5905848,0.2943902,0.35,0.076557815,0.087828845,0.3333333333333333,4.0,0.00017545126511430372,cell_type,categorical
1382,0.8246969,1.292895,0.26,0.14874615,0.14775756,1.0,2.0,1.4885394876391448e-09,cell_type,categorical
1383,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1384,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1385,3.2776308,11.634215,0.47,0.20186338,0.23901553,1.0,2.0,4.85598418732149e-11,cell_type,categorical
1386,4.35849,-0.75752616,0.09,0.197809,0.12516354,0.5,3.0,1.2884382416183214e-05,cell_type,categorical
1387,5.2994084,-3.9274457,0.12,0.20883293,0.16204573,0.5,3.0,6.248526257289748e-09,cell_type,categorical
1388,1.5877289,0.2810689,0.22,0.1524419,0.13672954,1.0,1.0,0.0003606334273695824,cell_type,categorical
1389,-2.6644852,1.781474,0.34,0.08389752,0.09809228,1.0,1.0,0.03253794252488515,cell_type,categorical
1390,-5.03006,-0.15990974,0.67,0.039532553,0.072710924,0.16666666666666666,7.0,3.591333217838869e-06,cell_type,categorical
1391,17.638262,-7.768163,0.03,0.4057173,0.22384684,1.0,2.0,1.2110814420399822e-05,cell_type,categorical
1392,9.5731325,4.546776,0.24,0.26587716,0.22695377,1.0,2.0,6.132032923850127e-10,cell_type,categorical
1393,16.788754,-7.7862144,0.07,0.40589118,0.26823273,0.5,3.0,1.662373085708013e-10,cell_type,categorical
1394,-2.4663527,-1.3103412,0.34,0.089183934,0.11767253,0.3333333333333333,4.0,1.2184726739878873e-07,cell_type,categorical
1395,-0.06553134,-1.6502209,0.34,0.118642814,0.12896988,1.0,2.0,2.936432637890964e-06,cell_type,categorical
1396,2.4290943,3.1966214,0.52,0.15188666,0.20597951,0.5,3.0,1.810831666598932e-09,cell_type,categorical
1397,-0.0056067705,-0.48731682,0.34,0.12788698,0.1452276,0.5,3.0,7.466045935554182e-11,cell_type,categorical
1398,3.9443703,-0.5273106,0.18,0.20658529,0.19056699,0.5,3.0,2.1422429055203142e-09,cell_type,categorical
1399,-1.7897029,-2.3587055,0.33,0.088025674,0.09733058,1.0,1.0,0.00010782011395713081,cell_type,categorical
1400,2.9785106,-2.1686976,0.27,0.18514971,0.17863917,0.3333333333333333,4.0,8.2942840866468e-11,cell_type,categorical
1401,27.620195,3.8086092,0.02,0.5728554,0.19788578,0.5,3.0,1.6969538238105298e-09,cell_type,categorical
1402,7.9325733,-7.1045513,0.35,0.2384898,0.25410676,1.0,2.0,1.1406233736958476e-09,cell_type,categorical
1403,-1.563039,2.6216555,0.43,0.0978508,0.12543449,0.5,2.0,0.004322823673499081,pct_ribo,continuous
1404,-1.793982,-0.7297117,0.41,0.10354484,0.14193794,0.25,5.0,0.00016383679901254324,cell_type,categorical
1405,9.170849,-5.4392376,0.16,0.26748994,0.19392343,1.0,2.0,2.8715530461833597e-06,cell_type,categorical
1406,3.4679158,-2.2796361,0.11,0.18308365,0.14170301,1.0,2.0,0.0009721797899145774,cell_type,categorical
1407,0.17692937,2.0867138,0.16,0.12949085,0.10617652,0.0,,,None,
1408,0.89941305,-2.832047,0.21,0.13746136,0.12137739,1.0,1.0,2.106186223940174e-06,cell_type,categorical
1409,1.776027,-0.24848218,0.21,0.1667355,0.18171947,0.3333333333333333,4.0,1.7203012916249794e-05,Inflammation_Response,continuous
1410,-0.7077265,0.76548934,0.34,0.10758349,0.121432506,1.0,1.0,3.398068573927033e-06,cell_type,categorical
1411,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1412,-2.746571,0.34198722,0.58,0.07393331,0.11442546,1.0,2.0,0.010006557243166942,cell_type,categorical
1413,3.4261608,3.9045894,0.37,0.20996884,0.26500762,0.5,3.0,4.10033695852266e-07,cell_type,categorical
1414,-1.6605422,2.2536464,0.4,0.101941,0.13370006,1.0,2.0,2.353939106046982e-09,cell_type,categorical
1415,-0.49894595,-0.6943056,0.34,0.11987908,0.14033131,1.0,1.0,0.0015594679375558165,cell_type,categorical
1416,1.2046001,8.473493,0.5,0.16043147,0.22172754,1.0,2.0,1.066278243891024e-06,cell_type,categorical
1417,0.7476502,0.11345391,0.19,0.1500283,0.14385934,1.0,1.0,4.5543010335699064e-10,cell_type,categorical
1418,2.0671911,-3.8250563,0.37,0.16797394,0.19075802,0.5,3.0,9.391981402260405e-05,cell_type,categorical
1419,-6.120193,0.44357345,0.88,0.028889177,0.08555563,0.14285714285714285,8.0,8.501644626260445e-15,Oxidative_Phosphorylation,continuous
1420,-6.520021,0.114744864,0.87,0.019957703,0.06478979,0.125,9.0,6.26936024587688e-13,Oxidative_Phosphorylation,continuous
1421,-1.8282933,-1.3313249,0.69,0.09383296,0.176878,0.5,3.0,8.904502804082373e-05,cell_type,categorical
1422,-5.9294353,-0.4254533,0.79,0.025821121,0.06077604,0.25,5.0,0.0007448738240936785,pct_ribo,continuous
1423,-5.194128,1.8973814,0.65,0.038256522,0.06321774,1.0,2.0,0.011707813777852889,cell_type,categorical
1424,21.032026,-6.2100024,0.04,0.47132,0.27516988,1.0,2.0,1.2648695928260911e-05,cell_type,categorical
1425,3.6679947,-2.0221057,0.1,0.18816274,0.12889498,0.5,3.0,9.586892927912702e-05,cell_type,categorical
1426,0.459213,6.8241343,0.29,0.1391612,0.15321694,1.0,2.0,6.497429635804686e-07,cell_type,categorical
1427,6.6448674,6.748514,0.16,0.23868406,0.17030942,0.5,3.0,2.9118744833583584e-06,cell_type,categorical
1428,-2.09655,0.43463925,0.27,0.098041326,0.103615895,1.0,1.0,0.001872361790288654,cell_type,categorical
1429,-4.5007215,-1.3325813,0.55,0.050658632,0.086560816,0.16666666666666666,7.0,2.8345305910838867e-05,cell_type,categorical
1430,-5.599832,-0.051939983,0.77,0.035728082,0.09069244,0.14285714285714285,8.0,2.4878268913652997e-10,Oxidative_Phosphorylation,continuous
1431,-7.1683774,-0.39201972,0.96,0.0025459426,0.016321048,0.09090909090909091,12.0,1.9108036424508212e-30,n_genes,continuous
1432,3.152146,-1.2039462,0.08,0.18094635,0.11611228,0.0,,,None,
1433,-1.524103,-2.9566107,0.54,0.09550416,0.14460894,1.0,2.0,1.0951665018685719e-07,cell_type,categorical
1434,7.183284,0.064946264,0.01,0.25906232,0.16153526,0.3333333333333333,5.0,1.5882380175319812e-05,cell_type,categorical
1435,0.9943425,0.883648,0.29,0.13488603,0.14336519,1.0,2.0,1.203573044750115e-05,cell_type,categorical
1436,4.293461,-1.0039699,0.22,0.20454624,0.16609806,1.0,2.0,5.259406498320862e-09,cell_type,categorical
1437,-2.5555644,-0.75239336,0.43,0.076326616,0.09792898,1.0,2.0,0.00023345278260272618,Inflammation_Response,continuous
1438,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1439,4.458224,1.5028228,0.19,0.21259235,0.16643462,0.5,3.0,3.927611366753963e-08,cell_type,categorical
1440,12.106312,2.099187,0.04,0.32003623,0.17558408,1.0,2.0,5.948016145242665e-07,cell_type,categorical
1441,-6.1396437,-0.98207986,0.8,0.018170152,0.0473969,0.14285714285714285,8.0,1.1619530469527498e-06,Hypoxia,continuous
1442,-5.3052683,-0.19061117,0.64,0.03851003,0.069556914,0.25,5.0,0.00020228304376399003,cell_type,categorical
1443,2.2831001,-3.317615,0.17,0.16177613,0.14012547,1.0,2.0,1.3360466229847016e-05,cell_type,categorical
1444,2.4841678,-0.8430101,0.27,0.17184515,0.16614856,1.0,2.0,0.002929424605688558,cell_type,categorical
1445,-1.2160783,-0.11913681,0.35,0.10554509,0.11268572,0.0,,,None,
1446,-5.886674,-0.39146587,0.71,0.025700124,0.060369655,0.5,3.0,0.0006479585579073421,cell_type,categorical
1447,3.76296,-2.3119755,0.16,0.19221103,0.17372338,1.0,2.0,0.00014237840619746452,cell_type,categorical
1448,4.35627,-0.8199943,0.18,0.1966817,0.1816,0.3333333333333333,4.0,3.5268451536191136e-05,cell_type,categorical
1449,0.2951933,-1.6693903,0.16,0.12618506,0.09494566,1.0,2.0,0.011611856919262727,cell_type,categorical
1450,-2.3322258,-1.9896135,0.52,0.07751748,0.11133135,0.0,,,None,
1451,-0.9680795,-2.094241,0.3,0.110459715,0.11023252,1.0,2.0,0.00010859047620026447,cell_type,categorical
1452,9.718884,-2.7328765,0.08,0.274584,0.17352182,1.0,2.0,0.00018962748257342425,cell_type,categorical
1453,6.267793,4.308199,0.07,0.22793141,0.16475095,0.5,3.0,1.030226928089913e-06,Inflammation_Response,continuous
1454,3.866908,2.9638407,0.15,0.19399132,0.15279129,1.0,1.0,3.0216760440911083e-06,cell_type,categorical
1455,3.9527001,9.808067,0.31,0.19245075,0.20651898,0.5,3.0,1.6111443786373705e-08,cell_type,categorical
1456,-5.1468635,-1.6430482,0.68,0.035262037,0.06441423,0.14285714285714285,8.0,3.837451876997986e-06,cell_type,categorical
1457,0.57620287,1.3114806,0.27,0.13150969,0.13763529,1.0,2.0,3.4906487251262663e-10,Inflammation_Response,continuous
1458,5.1005187,0.048473086,0.09,0.20419864,0.1391489,1.0,1.0,0.00020705377514346356,cell_type,categorical
1459,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1460,-6.2861104,0.41180864,0.84,0.02367122,0.07738858,0.14285714285714285,8.0,1.155150163565357e-10,DNA_Repair,continuous
1461,12.262834,10.638691,0.28,0.35334527,0.30307695,0.5,3.0,4.695754416875454e-09,cell_type,categorical
1462,-0.41776136,3.4999547,0.33,0.11821043,0.119903445,0.3333333333333333,4.0,9.344846438462456e-05,cell_type,categorical
1463,-6.1524673,0.26168227,0.76,0.025672741,0.06372961,0.2,6.0,8.792836801954747e-07,cell_type,categorical
1464,-5.7529974,0.35244292,0.7,0.02845736,0.058859255,0.3333333333333333,3.0,0.016945827033968592,n_counts,continuous
1465,-4.5253053,0.3683172,0.67,0.057499822,0.121735446,1.0,2.0,0.010026710189751237,cell_type,categorical
1466,11.138704,-10.136099,0.2,0.28686514,0.23754326,1.0,2.0,5.966226173958313e-11,cell_type,categorical
1467,5.119237,-0.18414168,0.11,0.23095104,0.21816066,0.5,3.0,2.8806041135308312e-11,Inflammation_Response,continuous
1468,-4.1923323,-0.741034,0.52,0.06255079,0.10061789,0.25,5.0,5.623742428752665e-07,cell_type,categorical
1469,-1.4436855,-1.0910332,0.31,0.09018364,0.09558156,1.0,2.0,0.013967557549445361,cell_type,categorical
1470,-1.9148338,3.3935618,0.55,0.089773916,0.12442162,0.25,5.0,3.936192863826509e-14,Inflammation_Response,continuous
1471,-4.7539682,-0.9571516,0.61,0.047440838,0.07737144,0.16666666666666666,7.0,0.0004930556798493097,cell_type,categorical
1472,-6.4106445,0.09816062,0.77,0.014318303,0.03767297,0.1111111111111111,10.0,3.847336174849244e-08,n_genes,continuous
1473,7.6386285,0.804061,0.05,0.25302666,0.13406132,1.0,1.0,0.0013882389800543478,cell_type,categorical
1474,-3.8007498,0.38408858,0.58,0.060728174,0.09700499,0.25,4.0,0.0028201320937779463,Hypoxia,continuous
1475,-4.401206,-1.2229365,0.59,0.048374638,0.07836467,0.25,5.0,1.8621760183374294e-07,cell_type,categorical
1476,0.28782684,-1.9406327,0.32,0.12721574,0.14252903,1.0,2.0,0.0011392723820294016,cell_type,categorical
1477,13.845824,1.1972452,0.05,0.37068206,0.20162775,0.5,3.0,9.199440761249367e-13,Inflammation_Response,continuous
1478,12.061467,-1.3076465,0.0,0.31910056,0.15416613,0.0,,,None,
1479,-3.32878,-1.1486123,0.42,0.07465684,0.09710327,0.3333333333333333,4.0,1.1202471439852758e-06,cell_type,categorical
1480,-4.2480793,4.013887,0.67,0.0531917,0.100961156,0.3333333333333333,4.0,0.0001742754222351545,cell_type,categorical
1481,2.6477962,-3.587409,0.28,0.15313277,0.17961554,1.0,2.0,2.0867875909585455e-10,cell_type,categorical
1482,-1.699276,-0.029752476,0.45,0.089931615,0.120615736,1.0,2.0,1.0899327150906335e-11,cell_type,categorical
1483,-4.480799,2.8900115,0.64,0.050716456,0.08957624,0.5,3.0,0.0001658968946464909,cell_type,categorical
1484,0.48293933,5.7427573,0.42,0.14406726,0.15523554,0.5,3.0,4.695754416875454e-09,cell_type,categorical
1485,2.6399398,-5.2750154,0.26,0.15833864,0.19973479,1.0,1.0,5.228869836678316e-06,cell_type,categorical
1486,1.2269179,6.1854877,0.29,0.14229871,0.15346347,1.0,2.0,6.747072010402683e-07,cell_type,categorical
1487,5.188956,7.6711297,0.14,0.21776465,0.16391167,1.0,2.0,2.001295439713705e-09,pct_ribo,continuous
1488,-2.4696867,4.7518086,0.49,0.08943889,0.12219292,0.5,3.0,5.486080608157659e-05,cell_type,categorical
1489,6.577517,-4.961091,0.23,0.24648589,0.1906266,0.5,3.0,1.7419947627740507e-09,cell_type,categorical
1490,1.2094703,0.1288868,0.26,0.14289717,0.13282263,1.0,2.0,0.01220359212564599,cell_type,categorical
1491,-5.821091,0.92227966,0.83,0.028990949,0.09060731,0.125,8.0,3.6874661721464903e-07,n_genes,continuous
1492,-3.0006368,0.83986664,0.41,0.07998937,0.09908583,1.0,2.0,0.002670043049525705,cell_type,categorical
1493,-4.3497868,-0.04689331,0.66,0.06370344,0.11496212,0.2,6.0,8.67688874844906e-09,cell_type,categorical
1494,-2.7217703,-0.56002885,0.58,0.08020888,0.15052521,0.16666666666666666,7.0,0.0005277980145091387,Oxidative_Phosphorylation,continuous
1495,-5.585779,-0.33141115,0.67,0.030595245,0.057111878,0.5,3.0,9.057588302977932e-05,cell_type,categorical
1496,4.064086,-3.5020008,0.12,0.19258866,0.1577858,1.0,2.0,1.1923650400044567e-07,cell_type,categorical
1497,-0.5991841,-1.1073118,0.24,0.12027958,0.12555178,1.0,2.0,5.958647274166469e-07,cell_type,categorical
1498,-2.3775394,0.73353267,0.51,0.08242328,0.112212546,0.0,,,None,
1499,-3.8909512,-1.6877815,0.68,0.061739877,0.1082066,0.16666666666666666,7.0,0.0001260774707081087,Apoptosis,continuous
1500,0.30944717,-1.7740992,0.42,0.12587331,0.14492841,1.0,2.0,0.0015494670567741092,cell_type,categorical
1501,-5.9141917,-0.24916476,0.69,0.028763874,0.057075858,0.2,6.0,1.9527198839964866e-07,Oxidative_Phosphorylation,continuous
1502,1.5967785,-3.4367964,0.23,0.14949466,0.13293524,1.0,2.0,6.565777084010755e-06,cell_type,categorical
1503,7.151483,-0.23248371,0.23,0.24670358,0.21788926,1.0,2.0,0.0009766645745963014,cell_type,categorical
1504,0.41217437,-3.3303742,0.41,0.1253994,0.15273327,1.0,1.0,0.0005279914117648511,cell_type,categorical
1505,11.138833,2.6010551,0.03,0.31661588,0.14866869,1.0,1.0,0.04542890509523938,cell_type,categorical
1506,-0.58987975,0.23997852,0.22,0.11581243,0.11697777,0.0,,,None,
1507,-4.106047,-1.1244212,0.61,0.05390098,0.10214571,0.2,6.0,0.0029058901138668504,Apoptosis,continuous
1508,1.4934037,-0.15072481,0.16,0.15190631,0.12569635,0.0,,,None,
1509,-1.0114864,0.8657126,0.18,0.10589337,0.083035894,1.0,1.0,0.016377059584469562,Inflammation_Response,continuous
1510,-4.7006335,0.021541623,0.72,0.055647396,0.11692148,0.25,5.0,0.00013267600721806065,pct_mito,continuous
1511,0.025748864,0.60151875,0.2,0.11981068,0.108245924,0.3333333333333333,4.0,2.220065093459589e-06,cell_type,categorical
1512,-6.5041604,-0.31095785,0.8,0.016125953,0.047772635,0.125,9.0,4.46504172995224e-05,pct_ribo,continuous
1513,-0.8232128,2.0061562,0.35,0.10425664,0.11389948,0.5,3.0,4.6688032141993504e-08,cell_type,categorical
1514,1.1555287,0.6235189,0.23,0.13924187,0.13017617,1.0,1.0,1.772435798398947e-07,cell_type,categorical
1515,0.17300507,2.2333791,0.29,0.12555867,0.13117021,1.0,2.0,0.0015876917301793955,cell_type,categorical
1516,-0.46984005,11.728948,0.76,0.1150639,0.2623448,0.1111111111111111,10.0,8.008799794206717e-06,cell_type,categorical
1517,-6.456183,-0.20363717,0.85,0.014976825,0.046632912,0.1111111111111111,10.0,1.3750809883253372e-12,n_genes,continuous
1518,1.1010766,-4.7683887,0.23,0.13223785,0.12720412,1.0,2.0,5.94521947293139e-05,cell_type,categorical
1519,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1520,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1521,-2.5693884,0.6052298,0.34,0.08697285,0.09271656,1.0,1.0,0.0002251624925523213,cell_type,categorical
1522,-0.97758794,-0.80718184,0.18,0.109892584,0.093661755,1.0,1.0,0.026898160240855645,pct_ribo,continuous
1523,1.784994,1.3045771,0.27,0.15304905,0.13833046,1.0,2.0,2.285495643790802e-05,pct_ribo,continuous
1524,-5.3660846,-1.7123071,0.65,0.032594357,0.061634887,0.3333333333333333,4.0,5.984969254109939e-07,cell_type,categorical
1525,-5.444249,0.086343825,0.75,0.043665547,0.10093025,0.16666666666666666,7.0,2.106186223940174e-06,cell_type,categorical
1526,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1527,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1528,-4.9406157,0.37430307,0.83,0.056859665,0.16064654,0.1111111111111111,10.0,1.7873622930623654e-15,Oxidative_Phosphorylation,continuous
1529,0.5758513,4.028412,0.35,0.13376564,0.13475803,1.0,2.0,8.949149132631056e-06,cell_type,categorical
1530,-7.101303,-0.42653942,0.92,0.00260669,0.010767259,0.3333333333333333,3.0,4.632110212664847e-05,pct_mito,continuous
1531,-2.9409974,2.6247745,0.52,0.08076825,0.12369004,0.5,2.0,0.0001287999520091031,pct_ribo,continuous
1532,-1.5300344,-2.0599148,0.31,0.10265135,0.10624945,1.0,2.0,1.453942686399703e-07,cell_type,categorical
1533,3.6529307,-2.7628562,0.09,0.18093292,0.14486599,1.0,2.0,7.126013967718149e-09,cell_type,categorical
1534,-3.816674,1.0427505,0.48,0.06138527,0.07959827,1.0,1.0,0.038746129841852134,cell_type,categorical
1535,-6.388088,-0.36559844,0.8,0.016820956,0.04603254,0.125,9.0,2.7573394378154883e-08,Apoptosis,continuous
1536,-2.6332686,-2.5585961,0.6,0.07417921,0.117943324,1.0,2.0,7.432174164161109e-07,cell_type,categorical
1537,-0.30522212,-1.6952183,0.26,0.12540638,0.13162844,0.3333333333333333,5.0,1.9313931929188128e-06,cell_type,categorical
1538,-7.166896,-0.34054217,0.95,0.002467788,0.015198546,0.1,11.0,9.025117177912754e-31,n_genes,continuous
1539,4.2193584,2.265332,0.13,0.19752748,0.15085846,0.0,,,None,
1540,7.1939826,-4.302185,0.16,0.22952108,0.19490673,1.0,1.0,0.0020572347202403507,cell_type,categorical
1541,-3.2572315,-1.4025493,0.5,0.07236815,0.09552599,1.0,2.0,0.0008468303965138998,cell_type,categorical
1542,1.5328095,-1.6520435,0.27,0.1568998,0.1612966,0.5,3.0,0.0013455697079010215,cell_type,categorical
1543,-4.7702246,-1.2031697,0.76,0.047180027,0.09954977,0.3333333333333333,4.0,5.772875352089432e-06,cell_type,categorical
1544,3.0105374,0.060513586,0.11,0.17153317,0.12248537,0.5,3.0,4.127831132926766e-05,Inflammation_Response,continuous
1545,-2.6471252,-1.7533658,0.34,0.07650515,0.07913226,1.0,1.0,0.002828868219265176,cell_type,categorical
1546,-7.268975,-0.3828045,1.0,0.0,0.0,0.0,,,None,
1547,-0.8802321,-0.5543396,0.33,0.117942974,0.13922748,1.0,2.0,6.706352627963073e-05,cell_type,categorical
1548,-1.0785836,7.6971526,0.53,0.10998739,0.16504578,0.5,3.0,4.986694126426936e-07,cell_type,categorical
1549,8.724295,3.90729,0.08,0.26847762,0.15647934,1.0,2.0,5.7136824238803395e-06,cell_type,categorical
1550,0.12983356,2.9043329,0.27,0.13117285,0.12819956,1.0,1.0,0.004996804443156027,cell_type,categorical
1551,-2.4904888,-0.74244905,0.46,0.07932175,0.102396354,0.25,5.0,0.0008218624480085351,cell_type,categorical
1552,-4.0347924,1.7441046,0.44,0.060175806,0.07311969,1.0,1.0,0.00032112154086136254,cell_type,categorical
1553,9.34202,-5.2996964,0.07,0.27973917,0.17313051,1.0,2.0,1.1244516882158175e-05,pct_ribo,continuous
1554,6.813004,1.7515742,0.07,0.22738826,0.14221366,0.3333333333333333,4.0,3.0781811637588575e-05,cell_type,categorical
